system:index,NDVI,date,doy,latitude,longitude,year,.geo
2023_01_18_162,0.031311154,2023-01-18,17,41.35844244491762,-73.91822396012283,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91822396012283,41.35844244491762]}"
2023_01_18_163,0.031311154,2023-01-18,17,41.35844244491762,-73.9122332064871,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9122332064871,41.35844244491762]}"
2023_01_18_164,0.024640428,2023-01-18,17,41.35844244491762,-73.90624245285137,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90624245285137,41.35844244491762]}"
2023_01_18_165,0.024640428,2023-01-18,17,41.35844244491762,-73.90025169921566,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90025169921566,41.35844244491762]}"
2023_01_18_166,0.13692707,2023-01-18,17,41.353945841956325,-73.99698237697743,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99698237697743,41.353945841956325]}"
2023_01_18_167,0.14688393,2023-01-18,17,41.353945841956325,-73.99099203718858,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99099203718858,41.353945841956325]}"
2023_01_18_168,0.14688393,2023-01-18,17,41.353945841956325,-73.98500169739974,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98500169739974,41.353945841956325]}"
2023_01_18_169,0.053525478,2023-01-18,17,41.353945841956325,-73.97901135761089,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97901135761089,41.353945841956325]}"
2023_01_18_170,0.053525478,2023-01-18,17,41.353945841956325,-73.97302101782203,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97302101782203,41.353945841956325]}"
2023_01_18_171,0.050533265,2023-01-18,17,41.353945841956325,-73.96703067803318,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96703067803318,41.353945841956325]}"
2023_01_18_172,0.050533265,2023-01-18,17,41.353945841956325,-73.96104033824435,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96104033824435,41.353945841956325]}"
2023_01_18_173,0.11465359,2023-01-18,17,41.353945841956325,-73.9550499984555,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9550499984555,41.353945841956325]}"
2023_01_18_174,0.061559856,2023-01-18,17,41.353945841956325,-73.94905965866666,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94905965866666,41.353945841956325]}"
2023_01_18_175,0.009176417,2023-01-18,17,41.353945841956325,-73.9430693188778,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9430693188778,41.353945841956325]}"
2023_01_18_176,0.061559856,2023-01-18,17,41.353945841956325,-73.93707897908894,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93707897908894,41.353945841956325]}"
2023_01_18_177,0.04881788,2023-01-18,17,41.353945841956325,-73.9310886393001,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9310886393001,41.353945841956325]}"
2023_01_18_178,0.020869736,2023-01-18,17,41.353945841956325,-73.92509829951126,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92509829951126,41.353945841956325]}"
2023_01_18_179,0.034357432,2023-01-18,17,41.353945841956325,-73.91910795972241,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91910795972241,41.353945841956325]}"
2023_01_18_180,0.025563616,2023-01-18,17,41.353945841956325,-73.91311761993356,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91311761993356,41.353945841956325]}"
2023_01_18_181,0.025563616,2023-01-18,17,41.353945841956325,-73.9071272801447,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9071272801447,41.353945841956325]}"
2023_01_18_182,0.026206896,2023-01-18,17,41.353945841956325,-73.90113694035585,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90113694035585,41.353945841956325]}"
2023_01_18_183,0.14688393,2023-01-18,17,41.34944923899503,-73.9978613309199,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9978613309199,41.34944923899503]}"
2023_01_18_184,0.14688393,2023-01-18,17,41.34944923899503,-73.99187140488387,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99187140488387,41.34944923899503]}"
2023_01_18_185,0.059620596,2023-01-18,17,41.34944923899503,-73.98588147884783,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98588147884783,41.34944923899503]}"
2023_01_18_186,0.059620596,2023-01-18,17,41.34944923899503,-73.9798915528118,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9798915528118,41.34944923899503]}"
2023_01_18_187,0.059620596,2023-01-18,17,41.34944923899503,-73.97390162677577,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97390162677577,41.34944923899503]}"
2023_01_18_188,0.014560762,2023-01-18,17,41.34944923899503,-73.96791170073973,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96791170073973,41.34944923899503]}"
2023_01_18_189,0.050533265,2023-01-18,17,41.34944923899503,-73.96192177470368,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96192177470368,41.34944923899503]}"
2023_01_18_190,0.05783766,2023-01-18,17,41.34944923899503,-73.95593184866765,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95593184866765,41.34944923899503]}"
2023_01_18_191,0.05783766,2023-01-18,17,41.34944923899503,-73.94994192263161,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94994192263161,41.34944923899503]}"
2023_01_18_192,0.012798815,2023-01-18,17,41.34944923899503,-73.94395199659559,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94395199659559,41.34944923899503]}"
2023_01_18_193,0.061559856,2023-01-18,17,41.34944923899503,-73.93796207055954,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93796207055954,41.34944923899503]}"
2023_01_18_194,0.04881788,2023-01-18,17,41.34944923899503,-73.9319721445235,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9319721445235,41.34944923899503]}"
2023_01_18_195,0.034357432,2023-01-18,17,41.34944923899503,-73.92598221848746,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92598221848746,41.34944923899503]}"
2023_01_18_196,0.034357432,2023-01-18,17,41.34944923899503,-73.91999229245143,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91999229245143,41.34944923899503]}"
2023_01_18_197,0.025563616,2023-01-18,17,41.34944923899503,-73.9140023664154,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9140023664154,41.34944923899503]}"
2023_01_18_198,0.025563616,2023-01-18,17,41.34944923899503,-73.90801244037935,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90801244037935,41.34944923899503]}"
2023_01_18_199,0.026748741,2023-01-18,17,41.34944923899503,-73.90202251434332,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90202251434332,41.34944923899503]}"
2023_01_18_200,0.15842637,2023-01-18,17,41.344952636033725,-73.9987406191931,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9987406191931,41.344952636033725]}"
2023_01_18_201,0.15842637,2023-01-18,17,41.344952636033725,-73.99275110681583,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99275110681583,41.344952636033725]}"
2023_01_18_202,0.13984045,2023-01-18,17,41.344952636033725,-73.98676159443856,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98676159443856,41.344952636033725]}"
2023_01_18_203,0.058585856,2023-01-18,17,41.344952636033725,-73.9807720820613,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807720820613,41.344952636033725]}"
2023_01_18_204,0.04268689,2023-01-18,17,41.344952636033725,-73.97478256968404,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97478256968404,41.344952636033725]}"
2023_01_18_205,0.04268689,2023-01-18,17,41.344952636033725,-73.96879305730678,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96879305730678,41.344952636033725]}"
2023_01_18_206,0.05783766,2023-01-18,17,41.344952636033725,-73.96280354492951,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96280354492951,41.344952636033725]}"
2023_01_18_207,0.05683286,2023-01-18,17,41.344952636033725,-73.95681403255224,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95681403255224,41.344952636033725]}"
2023_01_18_208,0.05683286,2023-01-18,17,41.344952636033725,-73.95082452017498,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95082452017498,41.344952636033725]}"
2023_01_18_209,0.05683286,2023-01-18,17,41.344952636033725,-73.94483500779772,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94483500779772,41.344952636033725]}"
2023_01_18_210,0.042775746,2023-01-18,17,41.344952636033725,-73.93884549542045,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93884549542045,41.344952636033725]}"
2023_01_18_211,0.042775746,2023-01-18,17,41.344952636033725,-73.9328559830432,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9328559830432,41.344952636033725]}"
2023_01_18_212,0.042775746,2023-01-18,17,41.344952636033725,-73.92686647066591,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92686647066591,41.344952636033725]}"
2023_01_18_213,0.034103088,2023-01-18,17,41.344952636033725,-73.92087695828866,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92087695828866,41.344952636033725]}"
2023_01_18_214,0.034103088,2023-01-18,17,41.344952636033725,-73.91488744591139,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91488744591139,41.344952636033725]}"
2023_01_18_215,0.034103088,2023-01-18,17,41.344952636033725,-73.90889793353413,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90889793353413,41.344952636033725]}"
2023_01_18_216,0.034103088,2023-01-18,17,41.344952636033725,-73.90290842115687,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90290842115687,41.344952636033725]}"
2023_01_18_217,0.15842637,2023-01-18,17,41.34045603307243,-73.9996202417755,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9996202417755,41.34045603307243]}"
2023_01_18_218,0.19759278,2023-01-18,17,41.34045603307243,-73.993631142963,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.993631142963,41.34045603307243]}"
2023_01_18_219,0.13984045,2023-01-18,17,41.34045603307243,-73.98764204415048,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98764204415048,41.34045603307243]}"
2023_01_18_220,0.062181026,2023-01-18,17,41.34045603307243,-73.98165294533798,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98165294533798,41.34045603307243]}"
2023_01_18_221,0.062181026,2023-01-18,17,41.34045603307243,-73.97566384652548,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97566384652548,41.34045603307243]}"
2023_01_18_222,0.062181026,2023-01-18,17,41.34045603307243,-73.96967474771296,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96967474771296,41.34045603307243]}"
2023_01_18_223,0.05683286,2023-01-18,17,41.34045603307243,-73.96368564890045,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96368564890045,41.34045603307243]}"
2023_01_18_224,0.05683286,2023-01-18,17,41.34045603307243,-73.95769655008796,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95769655008796,41.34045603307243]}"
2023_01_18_225,0.05683286,2023-01-18,17,41.34045603307243,-73.95170745127542,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95170745127542,41.34045603307243]}"
2023_01_18_226,0.05683286,2023-01-18,17,41.34045603307243,-73.94571835246292,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94571835246292,41.34045603307243]}"
2023_01_18_227,0.019120857,2023-01-18,17,41.34045603307243,-73.93972925365043,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93972925365043,41.34045603307243]}"
2023_01_18_228,0.019120857,2023-01-18,17,41.34045603307243,-73.9337401548379,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9337401548379,41.34045603307243]}"
2023_01_18_229,0.042775746,2023-01-18,17,41.34045603307243,-73.9277510560254,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9277510560254,41.34045603307243]}"
2023_01_18_230,0.042775746,2023-01-18,17,41.34045603307243,-73.9217619572129,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9217619572129,41.34045603307243]}"
2023_01_18_231,0.034103088,2023-01-18,17,41.34045603307243,-73.91577285840039,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91577285840039,41.34045603307243]}"
2023_01_18_232,0.034103088,2023-01-18,17,41.34045603307243,-73.90978375958787,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90978375958787,41.34045603307243]}"
2023_01_18_233,0.034103088,2023-01-18,17,41.34045603307243,-73.90379466077538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90379466077538,41.34045603307243]}"
2023_01_18_234,0.19759278,2023-01-18,17,41.33595943011113,-73.99451151330382,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99451151330382,41.33595943011113]}"
2023_01_18_235,0.19759278,2023-01-18,17,41.33595943011113,-73.98852282796207,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98852282796207,41.33595943011113]}"
2023_01_18_236,0.077513434,2023-01-18,17,41.33595943011113,-73.98253414262034,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98253414262034,41.33595943011113]}"
2023_01_18_237,0.062181026,2023-01-18,17,41.33595943011113,-73.97654545727858,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97654545727858,41.33595943011113]}"
2023_01_18_238,0.062181026,2023-01-18,17,41.33595943011113,-73.97055677193684,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97055677193684,41.33595943011113]}"
2023_01_18_239,0.062181026,2023-01-18,17,41.33595943011113,-73.96456808659511,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96456808659511,41.33595943011113]}"
2023_01_18_240,0.039523914,2023-01-18,17,41.33595943011113,-73.95857940125336,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95857940125336,41.33595943011113]}"
2023_01_18_241,0.039523914,2023-01-18,17,41.33595943011113,-73.95259071591161,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95259071591161,41.33595943011113]}"
2023_01_18_242,0.039523914,2023-01-18,17,41.33595943011113,-73.94660203056986,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94660203056986,41.33595943011113]}"
2023_01_18_243,0.03128602,2023-01-18,17,41.33595943011113,-73.94061334522813,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94061334522813,41.33595943011113]}"
2023_01_18_244,0.03128602,2023-01-18,17,41.33595943011113,-73.93462465988638,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93462465988638,41.33595943011113]}"
2023_01_18_245,0.03128602,2023-01-18,17,41.33595943011113,-73.92863597454465,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92863597454465,41.33595943011113]}"
2023_01_18_246,0.03128602,2023-01-18,17,41.33595943011113,-73.9226472892029,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9226472892029,41.33595943011113]}"
2023_01_18_247,0.03128602,2023-01-18,17,41.33595943011113,-73.91665860386115,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91665860386115,41.33595943011113]}"
2023_01_18_248,0.035044305,2023-01-18,17,41.33595943011113,-73.9106699185194,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9106699185194,41.33595943011113]}"
2023_01_18_249,0.035044305,2023-01-18,17,41.33595943011113,-73.90468123317767,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90468123317767,41.33595943011113]}"
2023_01_18_250,0.036085628,2023-01-18,17,41.33146282714983,-73.99539221781683,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99539221781683,41.33146282714983]}"
2023_01_18_251,0.15010007,2023-01-18,17,41.33146282714983,-73.98940394585189,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98940394585189,41.33146282714983]}"
2023_01_18_252,0.077513434,2023-01-18,17,41.33146282714983,-73.98341567388694,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98341567388694,41.33146282714983]}"
2023_01_18_253,0.060626253,2023-01-18,17,41.33146282714983,-73.97742740192199,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97742740192199,41.33146282714983]}"
2023_01_18_254,0.060626253,2023-01-18,17,41.33146282714983,-73.97143912995703,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97143912995703,41.33146282714983]}"
2023_01_18_255,0.060626253,2023-01-18,17,41.33146282714983,-73.96545085799211,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96545085799211,41.33146282714983]}"
2023_01_18_256,0.039523914,2023-01-18,17,41.33146282714983,-73.95946258602716,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95946258602716,41.33146282714983]}"
2023_01_18_257,0.039523914,2023-01-18,17,41.33146282714983,-73.95347431406222,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95347431406222,41.33146282714983]}"
2023_01_18_258,0.039523914,2023-01-18,17,41.33146282714983,-73.94748604209728,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94748604209728,41.33146282714983]}"
2023_01_18_259,0.039523914,2023-01-18,17,41.33146282714983,-73.94149777013232,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94149777013232,41.33146282714983]}"
2023_01_18_260,0.03128602,2023-01-18,17,41.33146282714983,-73.93550949816738,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93550949816738,41.33146282714983]}"
2023_01_18_261,0.026893973,2023-01-18,17,41.33146282714983,-73.92952122620244,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92952122620244,41.33146282714983]}"
2023_01_18_262,0.026893973,2023-01-18,17,41.33146282714983,-73.9235329542375,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9235329542375,41.33146282714983]}"
2023_01_18_263,0.026893973,2023-01-18,17,41.33146282714983,-73.91754468227256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91754468227256,41.33146282714983]}"
2023_01_18_264,0.028123131,2023-01-18,17,41.33146282714983,-73.9115564103076,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9115564103076,41.33146282714983]}"
2023_01_18_265,0.028123131,2023-01-18,17,41.33146282714983,-73.90556813834266,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90556813834266,41.33146282714983]}"
2023_01_18_266,0.12457531,2023-01-18,17,41.32696622418853,-73.99627325648055,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99627325648055,41.32696622418853]}"
2023_01_18_267,0.15010007,2023-01-18,17,41.32696622418853,-73.99028539779846,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99028539779846,41.32696622418853]}"
2023_01_18_268,0.15010007,2023-01-18,17,41.32696622418853,-73.98429753911638,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98429753911638,41.32696622418853]}"
2023_01_18_269,0.057098765,2023-01-18,17,41.32696622418853,-73.9783096804343,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9783096804343,41.32696622418853]}"
2023_01_18_270,0.048769575,2023-01-18,17,41.32696622418853,-73.9723218217522,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9723218217522,41.32696622418853]}"
2023_01_18_271,0.048769575,2023-01-18,17,41.32696622418853,-73.96633396307011,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96633396307011,41.32696622418853]}"
2023_01_18_272,0.048769575,2023-01-18,17,41.32696622418853,-73.96034610438802,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96034610438802,41.32696622418853]}"
2023_01_18_273,0.012994973,2023-01-18,17,41.32696622418853,-73.95435824570593,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95435824570593,41.32696622418853]}"
2023_01_18_274,0.028889842,2023-01-18,17,41.32696622418853,-73.94837038702386,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94837038702386,41.32696622418853]}"
2023_01_18_275,0.008616938,2023-01-18,17,41.32696622418853,-73.94238252834177,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94238252834177,41.32696622418853]}"
2023_01_18_276,0.028889842,2023-01-18,17,41.32696622418853,-73.93639466965968,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93639466965968,41.32696622418853]}"
2023_01_18_277,0.026893973,2023-01-18,17,41.32696622418853,-73.9304068109776,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9304068109776,41.32696622418853]}"
2023_01_18_278,0.026893973,2023-01-18,17,41.32696622418853,-73.92441895229551,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92441895229551,41.32696622418853]}"
2023_01_18_279,0.026893973,2023-01-18,17,41.32696622418853,-73.91843109361344,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91843109361344,41.32696622418853]}"
2023_01_18_280,0.026893973,2023-01-18,17,41.32696622418853,-73.91244323493135,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91244323493135,41.32696622418853]}"
2023_01_18_281,0.038365006,2023-01-18,17,41.32696622418853,-73.90645537624926,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90645537624926,41.32696622418853]}"
2023_01_18_282,0.025361082,2023-01-18,17,41.32696622418853,-73.90046751756715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90046751756715,41.32696622418853]}"
2023_01_18_283,0.12,2023-01-18,17,41.32246962122723,-73.99715462927354,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99715462927354,41.32246962122723]}"
2023_01_18_284,0.12,2023-01-18,17,41.32246962122723,-73.9911671837804,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9911671837804,41.32246962122723]}"
2023_01_18_285,0.05591767,2023-01-18,17,41.32246962122723,-73.98517973828724,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98517973828724,41.32246962122723]}"
2023_01_18_286,0.057098765,2023-01-18,17,41.32246962122723,-73.97919229279411,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97919229279411,41.32246962122723]}"
2023_01_18_287,0.06088083,2023-01-18,17,41.32246962122723,-73.97320484730096,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97320484730096,41.32246962122723]}"
2023_01_18_288,0.048769575,2023-01-18,17,41.32246962122723,-73.96721740180782,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96721740180782,41.32246962122723]}"
2023_01_18_289,0.048769575,2023-01-18,17,41.32246962122723,-73.96122995631467,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96122995631467,41.32246962122723]}"
2023_01_18_290,0.008616938,2023-01-18,17,41.32246962122723,-73.95524251082152,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95524251082152,41.32246962122723]}"
2023_01_18_291,0.008616938,2023-01-18,17,41.32246962122723,-73.94925506532837,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94925506532837,41.32246962122723]}"
2023_01_18_292,0.028889842,2023-01-18,17,41.32246962122723,-73.94326761983524,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94326761983524,41.32246962122723]}"
2023_01_18_293,0.008616938,2023-01-18,17,41.32246962122723,-73.93728017434209,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93728017434209,41.32246962122723]}"
2023_01_18_294,0.026893973,2023-01-18,17,41.32246962122723,-73.93129272884894,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93129272884894,41.32246962122723]}"
2023_01_18_295,0.033725187,2023-01-18,17,41.32246962122723,-73.92530528335578,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92530528335578,41.32246962122723]}"
2023_01_18_296,0.033725187,2023-01-18,17,41.32246962122723,-73.91931783786265,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91931783786265,41.32246962122723]}"
2023_01_18_297,0.033725187,2023-01-18,17,41.32246962122723,-73.9133303923695,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9133303923695,41.32246962122723]}"
2023_01_18_298,0.0191187,2023-01-18,17,41.32246962122723,-73.90734294687637,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90734294687637,41.32246962122723]}"
2023_01_18_299,0.038365006,2023-01-18,17,41.32246962122723,-73.90135550138321,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90135550138321,41.32246962122723]}"
2023_01_18_300,0.12,2023-01-18,17,41.31797301826593,-73.99803633617438,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99803633617438,41.31797301826593]}"
2023_01_18_301,0.05591767,2023-01-18,17,41.31797301826593,-73.99204930377627,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99204930377627,41.31797301826593]}"
2023_01_18_302,0.111270644,2023-01-18,17,41.31797301826593,-73.98606227137817,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98606227137817,41.31797301826593]}"
2023_01_18_303,0.05591767,2023-01-18,17,41.31797301826593,-73.98007523898008,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98007523898008,41.31797301826593]}"
2023_01_18_304,0.059478946,2023-01-18,17,41.31797301826593,-73.97408820658198,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97408820658198,41.31797301826593]}"
2023_01_18_305,0.059478946,2023-01-18,17,41.31797301826593,-73.96810117418389,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96810117418389,41.31797301826593]}"
2023_01_18_306,0.014466817,2023-01-18,17,41.31797301826593,-73.96211414178578,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96211414178578,41.31797301826593]}"
2023_01_18_307,0.02712448,2023-01-18,17,41.31797301826593,-73.95612710938768,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95612710938768,41.31797301826593]}"
2023_01_18_308,0.008616938,2023-01-18,17,41.31797301826593,-73.95014007698958,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95014007698958,41.31797301826593]}"
2023_01_18_309,0.02712448,2023-01-18,17,41.31797301826593,-73.94415304459149,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94415304459149,41.31797301826593]}"
2023_01_18_310,0.02712448,2023-01-18,17,41.31797301826593,-73.93816601219339,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93816601219339,41.31797301826593]}"
2023_01_18_311,0.018311292,2023-01-18,17,41.31797301826593,-73.9321789797953,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9321789797953,41.31797301826593]}"
2023_01_18_312,0.033725187,2023-01-18,17,41.31797301826593,-73.92619194739719,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92619194739719,41.31797301826593]}"
